datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2008-01-07,10263.170623779297,90762.51647949211,32.50000000000001,101025.68710327141,-8.637157532265238e-05,1.010256871032716,0.012217248779297307
2008-01-08,10097.437286376953,90762.51647949211,32.50000000000001,100859.95376586907,-0.0016405069062577216,1.0085995376586925,0.013874582153320825
2008-01-09,10203.565979003906,90762.51647949211,32.50000000000001,100966.08245849602,0.001052238164547692,1.009660824584962,0.012813295227051213
2008-01-10,10270.43685913086,90762.51647949211,32.50000000000001,101032.95333862297,0.0006623103372802586,1.0103295333862317,0.012144586425781645
2008-01-11,10187.570190429688,90762.51647949211,32.50000000000001,100950.0866699218,-0.000820194460944168,1.00950086669922,0.012973253112793293
2008-01-14,10269.713592529297,90762.51647949211,32.50000000000001,101032.23007202141,0.0008137031359685132,1.010322300720216,0.0121518190917973
2008-01-15,10043.647003173828,90762.51647949211,32.50000000000001,100806.16348266594,-0.002237569033112674,1.0080616348266613,0.01441248498535197
2008-01-16,0.0,100804.86348266594,33.800000000000004,100804.86348266594,-1.2896036860166049e-05,1.0080486348266613,0.01442548498535201
2008-01-17,9699.091339111328,90846.41779174797,35.1,100545.5091308593,-0.0025728357030238014,1.005455091308595,0.01701902850341841
2008-01-18,9599.504089355469,90846.41779174797,35.1,100445.92188110344,-0.0009904693965619993,1.0044592188110364,0.018014901000976913
2008-01-22,9502.099609375,90846.41779174797,35.1,100348.51740112297,-0.0009697206034483541,1.0034851740112316,0.018988945800781698
2008-01-23,9730.349731445312,90846.41779174797,35.1,100576.76752319328,0.002274573934739177,1.0057676752319347,0.01670644458007864
2008-01-24,0.0,100575.46752319328,36.4,100575.46752319328,-1.2925450201040078e-05,1.0057546752319346,0.01671944458007868
2008-01-25,9670.742797851562,90761.67744140617,37.699999999999996,100432.42023925773,-0.0014222880336356436,1.0043242023925791,0.01814991741943417
2008-01-28,9830.663299560547,90761.67744140617,37.699999999999996,100592.34074096671,0.0015923195052753858,1.005923407409669,0.016550712402344292
2008-01-29,9879.365539550781,90761.67744140617,37.699999999999996,100641.04298095695,0.000484154555222549,1.0064104298095713,0.01606369000244201
2008-01-30,9806.668090820312,90761.67744140617,37.699999999999996,100568.34553222648,-0.0007223439521013564,1.0056834553222667,0.016790664489746643
2008-01-31,9985.491180419922,90761.67744140617,37.699999999999996,100747.16862182609,0.0017781250019899275,1.0074716862182629,0.01500243359375042
2008-02-01,10146.139526367188,90761.67744140617,37.699999999999996,100907.81696777335,0.0015945693377279468,1.0090781696777356,0.013395950134277745
2008-02-04,10018.202209472656,90761.67744140617,37.699999999999996,100779.87965087882,-0.001267863290862703,1.0077987965087902,0.014675323303223076
2008-02-05,9749.974822998047,90761.67744140617,37.699999999999996,100511.65226440421,-0.0026615172334378823,1.0051165226440442,0.01735759716796914
2008-02-06,9671.46987915039,90761.67744140617,37.699999999999996,100433.14732055656,-0.0007810531622854944,1.0043314732055677,0.0181426466064456
2008-02-07,9735.43701171875,90761.67744140617,37.699999999999996,100497.11445312492,0.0006369125560128364,1.0049711445312512,0.017502975280762056
2008-02-08,9672.926330566406,90761.67744140617,37.699999999999996,100434.60377197257,-0.0006220146866157128,1.0043460377197277,0.018128082092285558
2008-02-11,9722.354888916016,90761.67744140617,37.699999999999996,100484.03233032218,0.0004921466953942133,1.0048403233032237,0.0176337965087896
2008-02-12,9812.49008178711,90761.67744140617,37.699999999999996,100574.16752319327,0.0008970101097733885,1.0057416752319346,0.01673244458007872
2008-02-13,9912.799835205078,90761.67744140617,37.699999999999996,100674.47727661124,0.0009973709540755937,1.0067447727661143,0.01572934704589901
2008-02-14,9825.572204589844,90761.67744140617,37.699999999999996,100587.24964599601,-0.0008664324163866199,1.005872496459962,0.016601623352051398
2008-02-15,9823.390197753906,90761.67744140617,37.699999999999996,100585.06763916007,-2.1692678183526937e-05,1.0058506763916026,0.016623443420410666
2008-02-19,9851.019287109375,90761.67744140617,37.699999999999996,100612.69672851554,0.00027468380748696397,1.0061269672851572,0.016347152526856146
2008-02-20,9880.094909667969,90761.67744140617,37.699999999999996,100641.77235107413,0.00028898562014534335,1.006417723510743,0.016056396301270315
2008-02-21,9797.948455810547,90761.67744140617,37.699999999999996,100559.62589721671,-0.0008162262243441853,1.0055962589721688,0.01687786083984455
2008-02-22,9858.281707763672,90761.67744140617,37.699999999999996,100619.95914916984,0.0005999749045884073,1.0061995914917001,0.016274528320313175
2008-02-25,9982.588195800781,90761.67744140617,37.699999999999996,100744.26563720695,0.0012354058686590008,1.0074426563720713,0.015031463439941994
2008-02-26,10057.45620727539,90761.67744140617,37.699999999999996,100819.13364868156,0.0007431491112777078,1.0081913364868174,0.014282783325195947
2008-02-27,10047.282409667969,90761.67744140617,37.699999999999996,100808.95985107413,-0.00010091137702961106,1.0080895985107432,0.014384521301270103
2008-02-28,9949.153137207031,90761.67744140617,37.699999999999996,100710.8305786132,-0.000973418162491746,1.0071083057861339,0.015365814025879443
2008-02-29,9727.439880371094,90761.67744140617,37.699999999999996,100489.11732177726,-0.002201483748690447,1.0048911732177745,0.017582946594238757
2008-03-03,9704.183959960938,90761.67744140617,37.699999999999996,100465.8614013671,-0.00023142725331826153,1.004658614013673,0.017815505798340237
2008-03-04,9667.11196899414,90761.67744140617,37.699999999999996,100428.7894104003,-0.00036900087701130513,1.004287894104005,0.01818622570800832
2008-03-05,9728.167724609375,90761.67744140617,37.699999999999996,100489.84516601554,0.0006079507278109464,1.0048984516601573,0.01757566815185596
2008-03-06,9526.815795898438,90761.67744140617,37.699999999999996,100288.4932373046,-0.0020037042387546222,1.002884932373048,0.019589187438965316
2008-03-07,0.0,100287.1932373046,38.99999999999999,100287.1932373046,-1.2962603764821168e-05,1.002871932373048,0.019602187438965357
2008-03-10,9304.38461303711,90857.20747680655,40.29999999999999,100161.59208984366,-0.0012524146245047607,1.0016159208984385,0.020858198913574766
2008-03-11,9638.758850097656,90857.20747680655,40.29999999999999,100495.9663269042,0.0033383478645250264,1.004959663269044,0.017514456542969237
2008-03-12,0.0,100494.6663269042,41.59999999999999,100494.6663269042,-1.2935842576777823e-05,1.004946663269044,0.017527456542969277
2008-03-13,9569.702911376953,90944.74190673819,42.899999999999984,100514.44481811514,0.0001968113526205073,1.0051444481811536,0.017329671630859744
2008-03-14,9421.415710449219,90944.74190673819,42.899999999999984,100366.1576171874,-0.001475282494929564,1.0036615761718763,0.01881254364013696
2008-03-17,9326.190185546875,90944.74190673819,42.899999999999984,100270.93209228506,-0.0009487812143367247,1.0027093209228528,0.019764798889160495
2008-03-18,9713.628387451172,90944.74190673819,42.899999999999984,100658.37029418936,0.0038639134375226813,1.0065837029418958,0.015890416870117496
2008-03-19,0.0,100657.07029418935,44.19999999999998,100657.07029418935,-1.2914971663113839e-05,1.0065707029418958,0.015903416870117537
2008-03-20,0.0,100657.07029418935,44.19999999999998,100657.07029418935,0.0,1.0065707029418958,0.015903416870117537
2008-03-24,9841.34521484375,91007.27709960927,45.49999999999998,100848.62231445302,0.0019030160494819537,1.0084862231445326,0.013987896667480682
2008-03-25,9850.843048095703,91007.27709960927,45.49999999999998,100858.12014770498,9.417910759701442e-05,1.0085812014770523,0.01389291833496098
2008-03-26,9730.31005859375,91007.27709960927,45.49999999999998,100737.58715820302,-0.0011950747180835553,1.0073758715820327,0.015098248229980626
2008-03-27,9699.628448486328,91007.27709960927,45.49999999999998,100706.9055480956,-0.0003045696345619353,1.0070690554809585,0.015405064331054819
2008-03-28,9606.853485107422,91007.27709960927,45.49999999999998,100614.1305847167,-0.0009212373558097342,1.0061413058471693,0.016332813964843984
2008-03-31,9640.459442138672,91007.27709960927,45.49999999999998,100647.73654174795,0.00033400832304519845,1.006477365417482,0.01599675439453141
2008-04-01,9979.410552978516,91007.27709960927,45.49999999999998,100986.68765258779,0.0033676973023555323,1.0098668765258803,0.012607243286133052
2008-04-02,0.0,100985.38765258779,46.799999999999976,100985.38765258779,-1.2872983857770137e-05,1.0098538765258802,0.012620243286133093
2008-04-03,10010.820007324219,90998.10132446278,48.09999999999997,101008.921331787,0.00023304044026817294,1.0100892133178723,0.012384906494141035
2008-04-04,9999.86343383789,90998.10132446278,48.09999999999997,100997.96475830067,-0.00010847134433145111,1.009979647583009,0.01249447222900435
2008-04-07,10004.976654052734,90998.10132446278,48.09999999999997,101003.07797851552,5.0626962900590655e-05,1.0100307797851575,0.012443340026855765
2008-04-08,9994.74868774414,90998.10132446278,48.09999999999997,100992.85001220692,-0.00010126390713327549,1.0099285001220717,0.012545619689941612
2008-04-09,9922.431182861328,90998.10132446278,48.09999999999997,100920.53250732411,-0.0007160655915153802,1.0092053250732436,0.01326879473876974
2008-04-10,9936.309814453125,90998.10132446278,48.09999999999997,100934.41113891591,0.00013752039596881538,1.0093441113891615,0.013130008422851835
2008-04-11,9743.460083007812,90998.10132446278,48.09999999999997,100741.5614074706,-0.0019106440436839067,1.0074156140747084,0.015058505737304939
2008-04-14,9710.585021972656,90998.10132446278,48.09999999999997,100708.68634643544,-0.0003263306680565403,1.0070868634643568,0.015387256347656475
2008-04-15,9733.234405517578,90998.10132446278,48.09999999999997,100731.33572998036,0.00022489999985708664,1.007313357299806,0.015160762512207215
2008-04-16,9996.941375732422,90998.10132446278,48.09999999999997,100995.0427001952,0.002617923889361773,1.0099504270019544,0.01252369281005894
2008-04-17,0.0,100993.7427001952,49.39999999999997,100993.7427001952,-1.2871918910528635e-05,1.0099374270019543,0.01253669281005898
2008-04-18,10116.01333618164,90980.88950805653,50.69999999999997,101096.90284423817,0.001021450847199512,1.010969028442384,0.011505091369629294
2008-04-21,10121.131896972656,90980.88950805653,50.69999999999997,101102.02140502918,5.063024333096244e-05,1.0110202140502942,0.011453905761719119
2008-04-22,10076.568603515625,90980.88950805653,50.69999999999997,101057.45811157215,-0.0004407754942752362,1.0105745811157238,0.011899538696289458
2008-04-23,10060.499572753906,90980.88950805653,50.69999999999997,101041.38908081043,-0.0001590088555757374,1.0104138908081066,0.012060229003906686
2008-04-24,10104.328918457031,90980.88950805653,50.69999999999997,101085.21842651356,0.00043377615947126635,1.0108521842651377,0.011621935546875628
2008-04-25,10197.831726074219,90980.88950805653,50.69999999999997,101178.72123413075,0.0009249899151690943,1.0117872123413096,0.010686907470703666
2008-04-28,10200.023651123047,90980.88950805653,50.69999999999997,101180.91315917957,2.1663893574608295e-05,1.0118091315917979,0.010664988220215443
2008-04-29,10159.843444824219,90980.88950805653,50.69999999999997,101140.73295288075,-0.00039711250911145246,1.0114073295288095,0.011066790283203787
2008-04-30,10099.942016601562,90980.88950805653,50.69999999999997,101080.83152465809,-0.0005922581977981789,1.010808315246583,0.011665804565430316
2008-05-01,10308.869934082031,90980.88950805653,50.69999999999997,101289.75944213856,0.0020669390459999715,1.0128975944213876,0.0095765253906257
2008-05-02,0.0,101288.45944213856,51.999999999999964,101288.45944213856,-1.2834466259548094e-05,1.0128845944213876,0.009589525390625742
2008-05-05,10287.68539428711,90949.8036376952,53.29999999999996,101237.4890319823,-0.0005032203119386125,1.012374890319825,0.010099229492188222
2008-05-06,10376.806640625,90949.8036376952,53.29999999999996,101326.6102783202,0.000880318617046516,1.013266102783204,0.009208017028809357
2008-05-07,10191.987609863281,90949.8036376952,53.29999999999996,101141.79124755847,-0.0018239930286235717,1.0114179124755869,0.011056207336426427
2008-05-08,10165.690612792969,90949.8036376952,53.29999999999996,101115.49425048816,-0.00026000129863179566,1.0111549425048838,0.011319177307129502
2008-05-09,10146.692657470703,90949.8036376952,53.29999999999996,101096.4962951659,-0.00018788372111600005,1.010964962951661,0.011509156860352254
2008-05-12,10260.652923583984,90949.8036376952,53.29999999999996,101210.45656127918,0.0011272424890034216,1.0121045656127938,0.010369554199219477
2008-05-13,10262.113189697266,90949.8036376952,53.29999999999996,101211.91682739246,1.4428016263279275e-05,1.0121191682739266,0.010354951538086743
2008-05-14,10283.29849243164,90949.8036376952,53.29999999999996,101233.10213012683,0.00020931628802678404,1.0123310213012704,0.01014309851074291
2008-05-15,10411.869812011719,90949.8036376952,53.29999999999996,101361.67344970691,0.0012700521556161526,1.0136167344970712,0.008857385314942068
2008-05-16,10421.367645263672,90949.8036376952,53.29999999999996,101371.17128295887,9.370241165829185e-05,1.0137117128295907,0.008762406982422588
2008-05-19,10449.858856201172,90949.8036376952,53.29999999999996,101399.66249389637,0.00028105831842428763,1.0139966249389656,0.00847749487304772
2008-05-20,10365.11459350586,90949.8036376952,53.29999999999996,101314.91823120105,-0.0008357450174000247,1.0131491823120125,0.009324937500000852
2008-05-21,10189.794158935547,90949.8036376952,53.29999999999996,101139.59779663074,-0.0017304503387174375,1.0113959779663093,0.011078141845703993
2008-05-22,10191.255950927734,90949.8036376952,53.29999999999996,101141.05958862293,1.4453211442777558e-05,1.0114105958862312,0.011063523925782137
2008-05-23,10054.654693603516,90949.8036376952,53.29999999999996,101004.45833129871,-0.0013506014063905392,1.010044583312989,0.01242953649902434
2008-05-27,10129.165649414062,90949.8036376952,53.29999999999996,101078.96928710926,0.0007376996722872065,1.0107896928710944,0.011684426940918868
2008-05-28,10175.914001464844,90949.8036376952,53.29999999999996,101125.71763916004,0.00046249335920700574,1.0112571763916023,0.011216943420411019
2008-05-29,10227.050018310547,90949.8036376952,53.29999999999996,101176.85365600574,0.0005056677770947093,1.0117685365600593,0.010705583251954032
2008-05-30,10252.617645263672,90949.8036376952,53.29999999999996,101202.42128295887,0.00025270233288776645,1.0120242128295904,0.010449906982422874
2008-06-02,10146.692657470703,90949.8036376952,53.29999999999996,101096.4962951659,-0.0010466645604931823,1.0109649629516606,0.011509156860352698
2008-06-03,10087.523651123047,90949.8036376952,53.29999999999996,101037.32728881824,-0.0005852725714143858,1.010373272888184,0.01210084692382929
2008-06-04,10082.40966796875,90949.8036376952,53.29999999999996,101032.21330566394,-5.0614790508829444e-05,1.010322133056641,0.012151986755372324
2008-06-05,10284.029388427734,90949.8036376952,53.29999999999996,101233.83302612293,0.0019955983726596127,1.0123383302612308,0.010135789550782537
2008-06-06,0.0,101232.53302612292,54.59999999999996,101232.53302612292,-1.284155663316966e-05,1.0123253302612307,0.010148789550782578
2008-06-09,0.0,101232.53302612292,54.59999999999996,101232.53302612292,0.0,1.0123253302612307,0.010148789550782578
2008-06-10,9930.46646118164,91251.0900512694,55.899999999999956,101181.55651245105,-0.0005035586105379686,1.011815565124512,0.01065855468750132
2008-06-11,9784.362030029297,91251.0900512694,55.899999999999956,101035.4520812987,-0.0014439828382593056,1.0103545208129885,0.012119598999024817
2008-06-12,9821.622467041016,91251.0900512694,55.899999999999956,101072.71251831042,0.0003687857701841768,1.0107271251831056,0.011746994628907714
2008-06-13,9945.806884765625,91251.0900512694,55.899999999999956,101196.89693603503,0.0012286641431742407,1.0119689693603517,0.01050515045166156
2008-06-16,9951.65023803711,91251.0900512694,55.899999999999956,101202.74028930652,5.774241551281811e-05,1.0120274028930667,0.010446716918946608
2008-06-17,9903.436279296875,91251.0900512694,55.899999999999956,101154.52633056628,-0.0004764096169965759,1.0115452633056643,0.010928856506349005
2008-06-18,9807.010650634766,91251.0900512694,55.899999999999956,101058.10070190417,-0.0009532507556507808,1.0105810070190433,0.011893112792970006
2008-06-19,9819.429016113281,91251.0900512694,55.899999999999956,101070.51906738269,0.00012288342440891498,1.0107051906738285,0.011768929138184836
2008-06-20,9660.044860839844,91251.0900512694,55.899999999999956,100911.13491210925,-0.001576959896358865,1.0091113491210941,0.013362770690919179
2008-06-23,9650.499725341797,91251.0900512694,55.899999999999956,100901.5897766112,-9.458951686902584e-05,1.0090158977661137,0.013458222045899637
2008-06-24,9631.414031982422,91251.0900512694,55.899999999999956,100882.50408325183,-0.0001891515624444784,1.00882504083252,0.013649078979493412
2008-06-25,9676.930236816406,91251.0900512694,55.899999999999956,100928.02028808581,0.0004511803632116784,1.0092802028808598,0.01319391693115346
2008-06-26,9414.102172851562,91251.0900512694,55.899999999999956,100665.19222412097,-0.002604113934015939,1.0066519222412114,0.015822197570801944
2008-06-27,0.0,100663.89222412097,57.19999999999995,100663.89222412097,-1.2914096434779587e-05,1.0066389222412113,0.015835197570801984
2008-06-30,9395.746612548828,91299.88088989245,58.49999999999995,100695.62750244128,0.0003152597979190208,1.0069562750244145,0.015517844787598767
2008-07-01,9425.114440917969,91299.88088989245,58.49999999999995,100724.99533081042,0.0002916494896307853,1.0072499533081058,0.015224166503907455
2008-07-02,9263.600158691406,91299.88088989245,58.49999999999995,100563.48104858385,-0.00160351739601583,1.0056348104858401,0.01683930932617317
2008-07-03,9273.14453125,91299.88088989245,58.49999999999995,100573.02542114245,9.490893174213255e-05,1.0057302542114261,0.01674386560058716
2008-07-07,9178.436279296875,91299.88088989245,58.49999999999995,100478.31716918932,-0.0009416864169745631,1.004783171691895,0.0176909481201184
2008-07-08,9341.419982910156,91299.88088989245,58.49999999999995,100641.3008728026,0.0016220783568543506,1.0064130087280279,0.016061111083985447
2008-07-09,9161.551666259766,91299.88088989245,58.49999999999995,100461.43255615221,-0.0017872216981547062,1.0046143255615239,0.017859794250489447
2008-07-10,0.0,100460.13255615221,59.79999999999995,100460.13255615221,-1.2940289292329155e-05,1.0046013255615238,0.017872794250489488
2008-07-11,9091.805267333984,91259.83887329088,61.099999999999945,100351.64414062486,-0.001079915114253982,1.0035164414062503,0.018957678405763012
2008-07-14,9009.58251953125,91259.83887329088,61.099999999999945,100269.42139282213,-0.0008193462947903019,1.0026942139282229,0.019779905883790416
2008-07-15,8882.572174072266,91259.83887329088,61.099999999999945,100142.41104736314,-0.0012666907188124688,1.001424110473633,0.021050009338380304
2008-07-16,9100.616455078125,91259.83887329088,61.099999999999945,100360.455328369,0.002177342034462626,1.0036045532836917,0.018869566528321613
2008-07-17,0.0,100359.155328369,62.39999999999994,100359.155328369,-1.295330910711101e-05,1.0035915532836917,0.018882566528321654
2008-07-18,9248.917388916016,91166.20417480454,63.69999999999994,100415.12156372056,0.0005576594897440668,1.0041512156372072,0.018322904174806087
2008-07-21,9254.056549072266,91166.20417480454,63.69999999999994,100420.26072387681,5.117914589169992e-05,1.0042026072387698,0.018271512573243553
2008-07-22,9359.040069580078,91166.20417480454,63.69999999999994,100525.24424438462,0.001045441624539123,1.0052524424438478,0.01722167736816549
2008-07-23,9409.6923828125,91166.20417480454,63.69999999999994,100575.89655761704,0.000503876549747817,1.005758965576172,0.016715154235841245
2008-07-24,9214.407348632812,91166.20417480454,63.69999999999994,100380.61152343736,-0.0019416683406626722,1.0038061152343751,0.018668004577638175
2008-07-25,9212.206268310547,91166.20417480454,63.69999999999994,100378.41044311509,-2.1927345219996397e-05,1.0037841044311524,0.018690015380860903
2008-07-28,9077.123260498047,91166.20417480454,63.69999999999994,100243.32743530259,-0.001345737666258895,1.0024332743530275,0.020040845458985768
2008-07-29,9270.942687988281,91166.20417480454,63.69999999999994,100437.14686279283,0.0019334895643337013,1.00437146862793,0.018102651184083385
2008-07-30,0.0,100435.84686279282,64.99999999999994,100435.84686279282,-1.2943418253197336e-05,1.0043584686279299,0.018115651184083426
2008-07-31,9311.318969726562,90998.41939086899,66.29999999999994,100309.73836059555,-0.0012556124743942076,1.0030973836059571,0.019376736206056178
2008-08-01,9262.132263183594,90998.41939086899,66.29999999999994,100260.55165405259,-0.0004903482687408367,1.0026055165405274,0.019868603271485874
2008-08-04,9176.234436035156,90998.41939086899,66.29999999999994,100174.65382690415,-0.0008567460055958209,1.001746538269043,0.020727581542970386
2008-08-05,9423.643493652344,90998.41939086899,66.29999999999994,100422.06288452134,0.0024697770160972965,1.004220628845215,0.018253490966798402
2008-08-06,0.0,100420.76288452133,67.59999999999994,100420.76288452133,-1.2945362429905849e-05,1.0042076288452149,0.018266490966798443
2008-08-07,9324.536895751953,90953.96834716781,68.89999999999993,100278.50524291977,-0.0014166158224186987,1.0027850524291992,0.019689067382814063
2008-08-08,9497.795867919922,90953.96834716781,68.89999999999993,100451.76421508774,0.001727777770004213,1.004517642150879,0.017956477661134285
2008-08-11,9596.174621582031,90953.96834716781,68.89999999999993,100550.14296874985,0.0009793631244889855,1.0055014296875002,0.01697269012451308
2008-08-12,9496.330261230469,90953.96834716781,68.89999999999993,100450.29860839828,-0.0009929807895210363,1.0045029860839847,0.01797113372802861
2008-08-13,9439.060974121094,90953.96834716781,68.89999999999993,100393.02932128891,-0.0005701256034353896,1.0039302932128908,0.01854382659912246
2008-08-14,9510.2783203125,90953.96834716781,68.89999999999993,100464.24666748031,0.0007093853694113417,1.0046424666748048,0.01783165313720847
2008-08-15,9556.526184082031,90953.96834716781,68.89999999999993,100510.49453124985,0.0004603415175410408,1.0051049453125,0.01736917449951325
2008-08-18,9425.849151611328,90953.96834716781,68.89999999999993,100379.81749877914,-0.001300133215741739,1.003798174987793,0.018675944824220414
2008-08-19,9323.065185546875,90953.96834716781,68.89999999999993,100277.03353271469,-0.0010239505174005625,1.0027703353271484,0.019703784484864872
2008-08-20,9366.383361816406,90953.96834716781,68.89999999999993,100320.35170898422,0.00043198501933550126,1.003203517089844,0.019270602722169405
2008-08-21,9382.533264160156,90953.96834716781,68.89999999999993,100336.50161132797,0.00016098331065061977,1.0033650161132814,0.019109103698731866
2008-08-22,9518.350982666016,90953.96834716781,68.89999999999993,100472.31932983383,0.0013536222244618923,1.00472319329834,0.01775092651367327
2008-08-25,9325.267028808594,90953.96834716781,68.89999999999993,100279.23537597641,-0.0019217626819537648,1.0027923537597658,0.019681766052247474
2008-08-26,0.0,100277.9353759764,70.19999999999993,100277.9353759764,-1.2963800482990173e-05,1.0027793537597658,0.019694766052247514
2008-08-27,9443.46694946289,90924.20083618148,71.49999999999993,100367.66778564437,0.0008948370280215112,1.0036766778564454,0.018797441955567873
2008-08-28,9557.994842529297,90924.20083618148,71.49999999999993,100482.19567871078,0.0011410835341019165,1.0048219567871095,0.0176521630249038
2008-08-29,9455.215454101562,90924.20083618148,71.49999999999993,100379.41629028304,-0.0010228616894117915,1.0037941629028322,0.018679956909181117
2008-09-02,9396.48208618164,90924.20083618148,71.49999999999993,100320.68292236312,-0.0005851136626464637,1.003206829223633,0.019267290588380392
2008-09-03,9388.406372070312,90924.20083618148,71.49999999999993,100312.6072082518,-8.049899458495435e-05,1.0031260720825197,0.01934804772949361
2008-09-04,9105.756378173828,90924.20083618148,71.49999999999993,100029.95721435531,-0.0028176916318174428,1.0002995721435548,0.0221745476684585
2008-09-05,0.0,100028.6572143553,72.79999999999993,100028.6572143553,-1.2996106728446755e-05,1.0002865721435548,0.02218754766845854
2008-09-08,9323.065185546875,90892.9692443846,74.09999999999992,100216.03442993147,0.0018732353386952116,1.0021603442993163,0.020313775512696974
2008-09-09,0.0,100214.73442993147,75.39999999999992,100214.73442993147,-1.2971976065534463e-05,1.0021473442993163,0.020326775512697015
2008-09-10,0.0,100214.73442993147,75.39999999999992,100214.73442993147,0.0,1.0021473442993163,0.020326775512697015
2008-09-11,9214.407348632812,91130.43806152327,76.69999999999992,100344.84541015608,0.0012983218582052203,1.0034484541015625,0.019025665710450834
2008-09-12,9256.993103027344,91130.43806152327,76.69999999999992,100387.43116455061,0.000424394040575482,1.0038743116455078,0.018599808166505527
2008-09-15,8816.497039794922,91130.43806152327,76.69999999999992,99946.93510131819,-0.004387960306608263,0.9994693510131836,0.023004768798829733
2008-09-16,0.0,99945.63510131818,77.99999999999991,99945.63510131818,-1.3006902099488293e-05,0.9994563510131835,0.023017768798829774
2008-09-17,8561.0107421875,90980.27336425763,79.29999999999991,99541.28410644513,-0.0040457093945438505,0.9954128410644529,0.02706127874756037
2008-09-18,0.0,99539.98410644513,80.59999999999991,99539.98410644513,-1.305990787314748e-05,0.9953998410644529,0.02707427874756041
2008-09-19,0.0,99539.98410644513,80.59999999999991,99539.98410644513,0.0,0.9953998410644529,0.02707427874756041
2008-09-22,0.0,99539.98410644513,80.59999999999991,99539.98410644513,0.0,0.9953998410644529,0.02707427874756041
2008-09-23,0.0,99539.98410644513,80.59999999999991,99539.98410644513,0.0,0.9953998410644529,0.02707427874756041
2008-09-24,8781.87484741211,90784.86635742169,81.8999999999999,99566.7412048338,0.0002688075412997648,0.9956674120483396,0.026806707763673665
2008-09-25,8919.218444824219,90784.86635742169,81.8999999999999,99704.08480224591,0.001379412399664215,0.9970408480224607,0.02543327178955257
2008-09-26,8923.64730834961,90784.86635742169,81.8999999999999,99708.5136657713,4.4420081024565405e-05,0.9970851366577147,0.025388983154298606
2008-09-29,8224.37744140625,90784.86635742169,81.8999999999999,99009.24379882794,-0.007013141017098601,0.9900924379882812,0.032381681823732134
2008-09-30,0.0,99007.94379882794,83.1999999999999,99007.94379882794,-1.313008715275732e-05,0.9900794379882811,0.032394681823732174
2008-10-01,8569.952392578125,90441.86108398419,84.4999999999999,99011.81347656231,3.908451772560717e-05,0.9901181347656249,0.03235598504638837
2008-10-02,8259.081268310547,90441.86108398419,84.4999999999999,98700.94235229473,-0.0031397377075733646,0.9870094235229491,0.035464696289064235
2008-10-03,0.0,98699.64235229473,85.7999999999999,98699.64235229473,-1.3171100184283802e-05,0.986996423522949,0.035477696289064276
2008-10-06,7732.598876953125,90550.76010742168,87.0999999999999,98283.3589843748,-0.004217678585238027,0.9828335898437498,0.039640529968263505
2008-10-07,0.0,98282.0589843748,88.39999999999989,98282.0589843748,-1.322706115702843e-05,0.9828205898437498,0.039653529968263546
2008-10-08,7200.208282470703,90894.47129516581,89.69999999999989,98094.67957763652,-0.0019065474276243055,0.980946795776367,0.041527324035646296
2008-10-09,6697.350311279297,90894.47129516581,89.69999999999989,97591.82160644511,-0.005126251223374623,0.975918216064453,0.04655590374756036
2008-10-10,0.0,97590.52160644511,90.99999999999989,97590.52160644511,-1.3320788346815604e-05,0.9759052160644529,0.0465689037475604
2008-10-13,7483.758544921875,91054.31712646464,92.29999999999988,98538.07567138651,0.009709488681314937,0.9853807567138669,0.03709336309814637
2008-10-14,0.0,98536.77567138651,93.59999999999988,98536.77567138651,-1.319286977286005e-05,0.9853677567138669,0.03710636309814641
2008-10-15,6647.138977050781,91162.48220214823,94.89999999999988,97809.621179199,-0.007379523911077768,0.9780962117919918,0.044377908020021506
2008-10-16,0.0,97808.321179199,96.19999999999987,97808.321179199,-1.3291126009229437e-05,0.9780832117919918,0.04439090802002155
2008-10-17,6882.691955566406,90882.97943115213,97.49999999999987,97765.67138671853,-0.0004360548465230929,0.977656713867187,0.044817405944826305
2008-10-20,7296.199798583984,90882.97943115213,97.49999999999987,98179.17922973611,0.00422958117253569,0.9817917922973628,0.04068232751465051
2008-10-21,0.0,98177.8792297361,98.79999999999987,98177.8792297361,-1.3241096637806038e-05,0.9817787922973628,0.04069532751465055
2008-10-22,0.0,98177.8792297361,98.79999999999987,98177.8792297361,0.0,0.9817787922973628,0.04069532751465055
2008-10-23,6770.455169677734,91483.6593078611,100.09999999999987,98254.11447753884,0.0007765012689298079,0.98254114477539,0.0399329750366233
2008-10-24,6427.094268798828,91483.6593078611,100.09999999999987,97910.75357665993,-0.003494621092508088,0.9791075357666009,0.04336658404541238
2008-10-27,0.0,97909.45357665993,101.39999999999986,97909.45357665993,-1.3277397553523862e-05,0.9790945357666009,0.04337958404541242
2008-10-28,6923.304748535156,91709.2274139402,102.69999999999986,98632.53216247536,0.007385176399225646,0.9863253216247552,0.036148798187258135
2008-10-29,0.0,98631.23216247535,103.99999999999986,98631.23216247535,-1.3180235481136116e-05,0.9863123216247551,0.036161798187258176
2008-10-30,7110.860443115234,91756.84103698707,105.29999999999986,98867.7014801023,0.0023975095154180615,0.9886770148010245,0.03379710501098876
2008-10-31,0.0,98866.4014801023,106.59999999999985,98866.4014801023,-1.3148884626001944e-05,0.9886640148010245,0.0338101050109888
